"","State.UTs_Code","District_Code","CD.Block_Code","Town.Village_Code","Ward_Code","EB_Code","State.UTs_Name","District_Name","Level","Name","Total.Rural.Urban","No.of.Households","Total.Population.Person","Total.Population.Male","Total.Population.Female","Population.in.the.age.group.0.6.Person","Population.in.the.age.group.0.6.Male","Population.in.the.age.group.0.6.Female","Scheduled.Castes.population.Person","Scheduled.Castes.population.Male","Scheduled.Castes.population.Female","Scheduled.Tribes.population.Person","Scheduled.Tribes.population.Male","Scheduled.Tribes.population.Female","Literates.Population.Person","Literates.Population.Male","Literates.Population.Female","Illiterate.Persons","Illiterate.Male","Illiterate.Female","Total.Worker.Population.Person","Total.Worker.Population.Male","Total.Worker.Population.Female","Main.Working.Population.Person","Main.Working.Population.Male","Main.Working.Population.Female","Main.Cultivator.Population.Person","Main.Cultivator.Population.Male","Main.Cultivator.Population.Female","Main.Agricultural.Labourers.Population.Person","Main.Agricultural.Labourers.Population.Male","Main.Agricultural.Labourers.Population.Female","Main.Household.Industries.Population.Person","Main.Household.Industries.Population.Male","Main.Household.Industries.Population.Female","Main.Other.Workers.Population.Person","Main.Other.Workers.Population.Male","Main.Other.Workers.Population.Female","Marginal.Worker.Population.Person","Marginal.Worker.Population.Male","Marginal.Worker.Population.Female","Marginal.Cultivator.Population.Person","Marginal.Cultivator.Population.Male","Marginal.Cultivator.Population.Female","Marginal.Agriculture.Labourers.Population.Person","Marginal.Agriculture.Labourers.Population.Male","Marginal.Agriculture.Labourers.Population.Female","Marginal.Household.Industries.Population.Person","Marginal.Household.Industries.Population.Male","Marginal.Household.Industries.Population.Female","Marginal.Other.Workers.Population.Person","Marginal.Other.Workers.Population.Male","Marginal.Other.Workers.Population.Female","Marginal.Worker.Population.3_6.Person","Marginal.Worker.Population.3_6.Male","Marginal.Worker.Population.3_6.Female","Marginal.Cultivator.Population.3_6.Person","Marginal.Cultivator.Population.3_6.Male","Marginal.Cultivator.Population.3_6.Female","Marginal.Agriculture.Labourers.Population.3_6.Person","Marginal.Agriculture.Labourers.Population.3_6.Male","Marginal.Agriculture.Labourers.Population.3_6.Female","Marginal.Household.Industries.Population.3_6.Person","Marginal.Household.Industries.Population.3_6.Male","Marginal.Household.Industries.Population.3.6.Female","Marginal.Other.Workers.Population.Person.3_6.Person","Marginal.Other.Workers.Population.Person.3_6.Male","Marginal.Other.Workers.Population.Person.3_6.Female","Marginal.Worker.Population.0_3.Person","Marginal.Worker.Population.0_3.Male","Marginal.Worker.Population.0_3_Female","Marginal.Cultivator.Population.0_3.Person","Marginal.Cultivator.Population.0_3.Male","Marginal.Cultivator.Population.0_3_Female","Marginal.Agriculture.Labourers.Population.0_3.Person","Marginal.Agriculture.Labourers.Population.0_3.Male","Marginal.Agriculture.Labourers.Population.0_3.Female","Marginal.Household.Industries.Population.0_3.Person","Marginal.Household.Industries.Population.0_3.Male","Marginal.Household.Industries.Population.0_3.Female","Marginal.Other.Workers.Population.0_3.Person","Marginal.Other.Workers.Population.0_3.Male","Marginal.Other.Workers.Population.0_3.Female","Non.Working.Population.Person","Non.Working.Population.Male","Non.Working.Population.Female","GenderEqualityRatio","BackwardClassRatio","FemaleLiteracyRatio","UnemployedRatio","FulltimeWorkerRatio","ChildLabourRatio","MarginalWorkerRatio","Cluster"
"4",29,572,110,612749,0,0,"KARNATAKA","Bangalore","VILLAGE","Gopalapura","Rural",232,1026,488,538,92,50,42,418,183,235,25,12,13,730,377,353,296,111,185,354,292,62,347,288,59,52,52,0,87,55,32,6,4,2,202,177,25,7,4,3,3,3,0,0,0,0,0,0,0,4,1,3,5,4,1,3,3,0,0,0,0,0,0,0,2,1,1,2,0,2,0,0,0,0,0,0,0,0,0,2,0,2,672,196,476,0.518783542039356,0.4317738791423,0.344054580896686,0.654970760233918,0.676413255360624,0.0125223613595707,0.01364522417154,"4"
"5",29,572,110,612750,0,0,"KARNATAKA","Bangalore","VILLAGE","Kukkanahalli","Rural",205,935,483,452,105,60,45,362,191,171,7,4,3,615,362,253,320,121,199,324,267,57,309,256,53,94,88,6,80,49,31,0,0,0,135,119,16,15,11,4,0,0,0,11,8,3,0,0,0,4,3,1,15,11,4,0,0,0,11,8,3,0,0,0,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,611,216,395,0.477884615384615,0.394652406417112,0.270588235294118,0.653475935828877,0.66096256684492,0.0288461538461538,0.0320855614973262,"4"
"6",29,572,110,612751,0,0,"KARNATAKA","Bangalore","VILLAGE","Shamabhattara Palya","Rural",58,297,163,134,19,12,7,0,0,0,0,0,0,198,119,79,99,44,55,143,105,38,132,100,32,86,58,28,1,1,0,0,0,0,45,41,4,11,5,6,1,1,0,6,1,5,2,1,1,2,2,0,9,4,5,1,1,0,6,1,5,0,0,0,2,2,0,2,1,1,0,0,0,0,0,0,2,1,1,0,0,0,154,58,96,0.44620253164557,0,0.265993265993266,0.518518518518518,0.888888888888889,0.069620253164557,0.0740740740740741,"4"
"7",29,572,110,612752,0,0,"KARNATAKA","Bangalore","VILLAGE","Totagere","Rural",212,1165,662,503,107,53,54,379,172,207,0,0,0,840,544,296,325,118,207,369,308,61,317,265,52,135,118,17,11,6,5,3,1,2,168,140,28,52,43,9,15,12,3,12,12,0,0,0,0,25,19,6,51,42,9,15,12,3,12,12,0,0,0,0,24,18,6,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,796,354,442,0.437893081761006,0.325321888412017,0.254077253218884,0.683261802575107,0.544206008583691,0.0817610062893082,0.0892703862660944,"4"
"8",29,572,110,612753,0,0,"KARNATAKA","Bangalore","VILLAGE","Bommasettihalli","Rural",75,281,139,142,27,13,14,97,47,50,0,0,0,178,100,78,103,39,64,99,76,23,92,74,18,24,22,2,34,22,12,3,2,1,31,28,3,7,2,5,1,1,0,1,0,1,0,0,0,5,1,4,7,2,5,1,1,0,1,0,1,0,0,0,5,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182,63,119,0.506493506493506,0.345195729537367,0.277580071174377,0.647686832740214,0.654804270462633,0.0454545454545455,0.0498220640569395,"4"
"9",29,572,110,612754,0,0,"KARNATAKA","Bangalore","VILLAGE","Syadamipalya","Rural",35,162,84,78,14,10,4,55,25,30,0,0,0,112,63,49,50,21,29,91,58,33,75,46,29,39,23,16,2,1,1,0,0,0,34,22,12,16,12,4,0,0,0,0,0,0,0,0,0,16,12,4,16,12,4,0,0,0,0,0,0,0,0,0,16,12,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,26,45,0.465909090909091,0.339506172839506,0.302469135802469,0.438271604938272,0.925925925925926,0.181818181818182,0.197530864197531,"4"
"10",29,572,110,612755,0,0,"KARNATAKA","Bangalore","VILLAGE","Bethanagere","Rural",217,977,504,473,77,36,41,161,87,74,2,2,0,632,371,261,345,133,212,435,326,109,319,240,79,173,127,46,78,60,18,9,6,3,59,47,12,116,86,30,6,2,4,1,1,0,1,0,1,108,83,25,116,86,30,6,2,4,1,1,0,1,0,1,108,83,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,542,178,364,0.487666034155598,0.166837256908905,0.267144319344933,0.554759467758444,0.653019447287615,0.22011385199241,0.237461617195496,"4"
"11",29,572,110,612756,0,0,"KARNATAKA","Bangalore","VILLAGE","Rampalya","Rural",58,233,124,109,23,16,7,3,2,1,0,0,0,167,98,69,66,26,40,156,79,77,143,71,72,116,51,65,10,5,5,0,0,0,17,15,2,13,8,5,11,6,5,0,0,0,0,0,0,2,2,0,13,8,5,11,6,5,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,45,32,0.453125,0.0128755364806867,0.296137339055794,0.330472103004292,1.2274678111588,0.1015625,0.111587982832618,"2"
"12",29,572,110,612757,0,0,"KARNATAKA","Bangalore","VILLAGE","Huskur","Rural",324,1320,637,683,118,55,63,329,141,188,13,9,4,889,488,401,431,149,282,483,368,115,404,319,85,109,98,11,57,40,17,15,14,1,223,167,56,79,49,30,18,12,6,25,15,10,1,1,0,35,21,14,73,47,26,15,11,4,23,15,8,1,1,0,34,20,14,6,2,4,3,1,2,2,0,2,0,0,0,1,1,0,837,269,568,0.518776077885953,0.259090909090909,0.303787878787879,0.634090909090909,0.612121212121212,0.109874826147427,0.11969696969697,"4"
"13",29,572,110,612758,0,0,"KARNATAKA","Bangalore","VILLAGE","Agrahara Palya","Rural",45,225,124,101,24,17,7,0,0,0,0,0,0,170,95,75,55,29,26,89,76,13,87,74,13,64,63,1,3,0,3,0,0,0,20,11,9,2,2,0,0,0,0,0,0,0,0,0,0,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136,48,88,0.433734939759036,0,0.333333333333333,0.604444444444444,0.773333333333333,0.0160642570281124,0.0177777777777778,"4"
"14",29,572,110,612759,0,0,"KARNATAKA","Bangalore","VILLAGE","Hosahalli Palya","Rural",94,425,220,205,37,17,20,4,1,3,0,0,0,287,173,114,138,47,91,217,139,78,150,85,65,115,58,57,5,1,4,2,0,2,28,26,2,67,54,13,1,1,0,1,0,1,5,1,4,60,52,8,64,52,12,1,1,0,1,0,1,4,1,3,58,50,8,3,2,1,0,0,0,0,0,0,1,0,1,2,2,0,208,81,127,0.487012987012987,0.00941176470588235,0.268235294117647,0.489411764705882,0.705882352941177,0.29004329004329,0.315294117647059,"3"
"15",29,572,110,612760,0,0,"KARNATAKA","Bangalore","VILLAGE","Govindapura","Rural",72,289,147,142,43,21,22,202,103,99,0,0,0,182,96,86,107,51,56,107,85,22,93,78,15,25,25,0,2,0,2,0,0,0,66,53,13,14,7,7,0,0,0,0,0,0,0,0,0,14,7,7,13,6,7,0,0,0,0,0,0,0,0,0,13,6,7,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,182,62,120,0.493975903614458,0.698961937716263,0.29757785467128,0.629757785467128,0.643598615916955,0.0843373493975904,0.0968858131487889,"1"
"16",29,572,110,612761,0,0,"KARNATAKA","Bangalore","VILLAGE","Honnasandra","Rural",228,1059,541,518,149,73,76,466,233,233,1,1,0,658,381,277,401,160,241,506,338,168,418,314,104,92,71,21,56,40,16,5,4,1,265,199,66,88,24,64,5,1,4,63,15,48,2,0,2,18,8,10,88,24,64,5,1,4,63,15,48,2,0,2,18,8,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,553,203,350,0.491721854304636,0.440982058545798,0.261567516525024,0.52219074598678,0.789423984891407,0.145695364238411,0.166194523135033,"1"
"17",29,572,110,612762,0,0,"KARNATAKA","Bangalore","VILLAGE","Huchana Palya","Rural",63,261,131,130,28,17,11,18,9,9,0,0,0,176,96,80,85,35,50,163,87,76,161,85,76,95,43,52,31,17,14,2,1,1,33,24,9,2,2,0,0,0,0,0,0,0,0,0,0,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,44,54,0.487889273356401,0.0689655172413793,0.306513409961686,0.375478927203065,1.23371647509579,0.013840830449827,0.0153256704980843,"2"
"18",29,572,110,612763,0,0,"KARNATAKA","Bangalore","VILLAGE","Pillahalli","Rural",239,1072,551,521,130,69,61,126,60,66,12,5,7,735,416,319,337,135,202,549,352,197,525,344,181,111,105,6,102,71,31,81,8,73,231,160,71,24,8,16,1,0,1,4,0,4,10,1,9,9,7,2,22,8,14,1,0,1,4,0,4,8,1,7,9,7,2,2,0,2,0,0,0,0,0,0,2,0,2,0,0,0,523,199,324,0.484193011647255,0.128731343283582,0.297574626865672,0.487873134328358,0.979477611940298,0.0399334442595674,0.0447761194029851,"4"
"19",29,572,110,612764,0,0,"KARNATAKA","Bangalore","VILLAGE","Nagarur","Rural",518,2040,1059,981,203,103,100,549,272,277,27,10,17,1474,835,639,566,224,342,931,693,238,895,684,211,150,137,13,45,21,24,2,0,2,698,526,172,36,9,27,11,0,11,2,1,1,2,1,1,21,7,14,24,8,16,5,0,5,2,1,1,1,1,0,16,6,10,12,1,11,6,0,6,0,0,0,1,0,1,5,1,4,1109,366,743,0.481943825234062,0.282352941176471,0.313235294117647,0.543627450980392,0.877450980392157,0.0320998662505573,0.0352941176470588,"4"
"20",29,572,110,612765,0,0,"KARNATAKA","Bangalore","VILLAGE","Kodipalya","Rural",40,171,81,90,25,13,12,110,53,57,0,0,0,91,47,44,80,34,46,116,56,60,90,42,48,2,2,0,45,26,19,28,0,28,15,14,1,26,14,12,2,2,0,8,5,3,6,1,5,10,6,4,25,13,12,1,1,0,8,5,3,6,1,5,10,6,4,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,55,25,30,0.520408163265306,0.64327485380117,0.257309941520468,0.321637426900585,1.05263157894737,0.26530612244898,0.304093567251462,"1"
"21",29,572,110,612766,0,0,"KARNATAKA","Bangalore","VILLAGE","Seshagiri Rao Palya","Rural",13,55,29,26,11,5,6,53,28,25,0,0,0,20,12,8,35,17,18,30,17,13,30,17,13,0,0,0,0,0,0,0,0,0,30,17,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,12,13,0.484848484848485,0.963636363636364,0.145454545454545,0.454545454545455,1.09090909090909,0,0,"1"
"22",29,572,110,612767,0,0,"KARNATAKA","Bangalore","VILLAGE","Mariyanapalya","Rural",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.476670517913737,0.307587035199294,0.279267927820327,0.531887396058932,0.804292651381293,0.118445261472293,0.131932556500842,"4"
"23",29,572,110,612768,0,0,"KARNATAKA","Bangalore","VILLAGE","Mathahalli","Rural",220,890,455,435,88,50,38,30,17,13,151,69,82,633,351,282,257,104,153,517,284,233,360,278,82,95,91,4,46,20,26,0,0,0,219,167,52,157,6,151,1,0,1,3,1,2,0,0,0,153,5,148,156,5,151,1,0,1,3,1,2,0,0,0,152,4,148,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,373,171,202,0.483640081799591,0.203370786516854,0.31685393258427,0.419101123595506,0.808988764044944,0.321063394683027,0.352808988764045,"3"
"24",29,572,110,612769,0,0,"KARNATAKA","Bangalore","VILLAGE","Narasipura","Rural",128,548,275,273,55,28,27,1,1,0,17,10,7,380,209,171,168,66,102,260,183,77,256,181,75,120,78,42,20,7,13,0,0,0,116,96,20,4,2,2,0,0,0,0,0,0,0,0,0,4,2,2,4,2,2,0,0,0,0,0,0,0,0,0,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,288,92,196,0.497512437810945,0.0328467153284672,0.312043795620438,0.525547445255474,0.934306569343066,0.0132669983416252,0.0145985401459854,"4"
"25",29,572,110,612770,0,0,"KARNATAKA","Bangalore","VILLAGE","Torenagasandra","Rural",208,885,472,413,98,57,41,272,148,124,13,6,7,617,365,252,268,107,161,498,301,197,484,293,191,221,109,112,43,25,18,15,8,7,205,151,54,14,8,6,1,0,1,4,2,2,0,0,0,9,6,3,13,7,6,1,0,1,3,1,2,0,0,0,9,6,3,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,387,171,216,0.461851475076297,0.322033898305085,0.284745762711864,0.43728813559322,1.09378531073446,0.0284842319430315,0.031638418079096,"1"
"26",29,572,110,612771,0,0,"KARNATAKA","Bangalore","VILLAGE","Muniyanapalya","Rural",21,97,50,47,7,0,7,0,0,0,0,0,0,84,48,36,13,2,11,41,37,4,41,37,4,23,21,2,0,0,0,0,0,0,18,16,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,13,43,0.519230769230769,0,0.371134020618557,0.577319587628866,0.845360824742268,0,0,"4"
"27",29,572,110,612772,0,0,"KARNATAKA","Bangalore","VILLAGE","Vaderahalli","Rural",176,759,388,371,95,47,48,30,12,18,16,6,10,516,291,225,243,97,146,460,250,210,319,244,75,56,54,2,26,17,9,0,0,0,237,173,64,141,6,135,1,1,0,0,0,0,0,0,0,140,5,135,141,6,135,1,1,0,0,0,0,0,0,0,140,5,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,299,138,161,0.490632318501171,0.0606060606060606,0.296442687747036,0.393939393939394,0.840579710144927,0.330210772833724,0.371541501976285,"3"
"28",29,572,110,612773,0,0,"KARNATAKA","Bangalore","VILLAGE","Alur","Rural",467,1962,997,965,225,115,110,564,297,267,55,30,25,1421,777,644,541,220,321,760,595,165,712,569,143,65,60,5,80,55,25,7,7,0,560,447,113,48,26,22,9,3,6,18,11,7,6,2,4,15,10,5,43,25,18,8,3,5,17,11,6,6,2,4,12,9,3,5,1,4,1,0,1,1,0,1,0,0,0,3,1,2,1202,402,800,0.491540923639689,0.315494393476045,0.328236493374108,0.612640163098879,0.72579001019368,0.0438957475994513,0.0489296636085627,"4"
"29",29,572,110,612774,0,0,"KARNATAKA","Bangalore","VILLAGE","Kuduragere","Rural",589,2425,1194,1231,251,145,106,520,247,273,59,34,25,1724,902,822,701,292,409,1034,703,331,991,685,306,91,80,11,31,20,11,14,12,2,855,573,282,43,18,25,6,3,3,1,0,1,0,0,0,36,15,21,32,13,19,5,2,3,1,0,1,0,0,0,26,11,15,11,5,6,1,1,0,0,0,0,0,0,0,10,4,6,1391,491,900,0.499626307922272,0.238762886597938,0.338969072164948,0.57360824742268,0.817319587628866,0.0321375186846039,0.0354639175257732,"4"
"30",29,572,110,612775,0,0,"KARNATAKA","Bangalore","VILLAGE","Thammenahalli","Rural",308,1256,645,611,153,73,80,397,214,183,32,19,13,850,487,363,406,158,248,470,367,103,418,334,84,21,16,5,6,6,0,5,4,1,386,308,78,52,33,19,2,1,1,3,2,1,0,0,0,47,30,17,27,18,9,1,0,1,1,0,1,0,0,0,25,18,7,25,15,10,1,1,0,2,2,0,0,0,0,22,12,10,786,278,508,0.49041873669269,0.34156050955414,0.289012738853503,0.625796178343949,0.665605095541401,0.0738112136266856,0.0828025477707006,"4"
"31",29,572,110,612776,0,0,"KARNATAKA","Bangalore","VILLAGE","Hanumantha Sagara","Rural",176,649,334,315,90,49,41,31,14,17,24,14,10,475,263,212,174,71,103,298,216,82,281,204,77,26,23,3,1,1,0,1,0,1,253,180,73,17,12,5,1,1,0,1,1,0,0,0,0,15,10,5,17,12,5,1,1,0,1,1,0,0,0,0,15,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,351,118,233,0.481732070365359,0.0847457627118644,0.326656394453005,0.540832049306626,0.865947611710324,0.0460081190798376,0.0523882896764253,"4"
"32",29,572,110,612777,0,0,"KARNATAKA","Bangalore","VILLAGE","Heggadadevanapura","Rural",1254,4820,2868,1952,491,233,258,1022,535,487,133,75,58,3635,2287,1348,1185,581,604,2850,2140,710,2786,2110,676,43,35,8,36,20,16,1,1,0,2706,2054,652,64,30,34,3,1,2,1,0,1,0,0,0,60,29,31,54,23,31,3,1,2,1,0,1,0,0,0,50,22,28,10,7,3,0,0,0,0,0,0,0,0,0,10,7,3,1970,728,1242,0.416117491997741,0.239626556016598,0.279668049792531,0.408713692946058,1.15601659751037,0.0241009226134438,0.0265560165975104,"2"
"33",29,572,110,612778,0,0,"KARNATAKA","Bangalore","VILLAGE","Makali","Rural",744,2873,1562,1311,335,167,168,632,336,296,139,76,63,2244,1308,936,629,254,375,1529,1063,466,1192,865,327,23,15,8,76,60,16,85,36,49,1008,754,254,337,198,139,10,6,4,62,36,26,63,27,36,202,129,73,333,197,136,10,6,4,61,36,25,63,27,36,199,128,71,4,1,3,0,0,0,1,0,1,0,0,0,3,1,2,1344,499,845,0.461034912718205,0.268360598677341,0.32579185520362,0.467803689523147,0.829794639749391,0.210099750623441,0.234597981204316,"4"
"34",29,572,110,612779,0,0,"KARNATAKA","Bangalore","VILLAGE","Adakamaranahalli","Rural",1056,4137,2306,1831,395,197,198,676,365,311,202,104,98,3130,1895,1235,1007,411,596,2039,1404,635,1994,1383,611,29,23,6,21,16,5,30,24,6,1914,1320,594,45,21,24,1,0,1,1,0,1,1,1,0,42,20,22,38,17,21,0,0,0,1,0,1,1,1,0,36,16,20,7,4,3,1,0,1,0,0,0,0,0,0,6,4,2,2098,902,1196,0.447705207413945,0.212231085327532,0.298525501571187,0.507130771090162,0.963983562968335,0.0198587819947043,0.0217548948513416,"4"
"35",29,572,110,612780,0,0,"KARNATAKA","Bangalore","VILLAGE","Dasanapura","Rural",1168,4551,2406,2145,580,309,271,571,284,287,120,72,48,3416,1904,1512,1135,502,633,2190,1482,708,1848,1373,475,129,94,35,138,95,43,22,19,3,1559,1165,394,342,109,233,47,7,40,19,3,16,5,1,4,271,98,173,336,105,231,47,7,40,19,3,16,5,1,4,265,94,171,6,4,2,0,0,0,0,0,0,0,0,0,6,4,2,2361,924,1437,0.470863379458195,0.151834761590859,0.332234673698088,0.51878707976269,0.812129202373105,0.133307347495615,0.150296638101516,"4"
"36",29,572,110,612781,0,0,"KARNATAKA","Bangalore","VILLAGE","Gejjagadahalli","Rural",251,1052,527,525,110,58,52,255,119,136,13,5,8,707,382,325,345,145,200,473,342,131,460,335,125,76,70,6,45,36,9,0,0,0,339,229,110,13,7,6,2,2,0,0,0,0,0,0,0,11,5,6,12,6,6,2,2,0,0,0,0,0,0,0,10,4,6,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,579,185,394,0.496557659208262,0.254752851711027,0.30893536121673,0.550380228136882,0.874524714828897,0.0223752151462995,0.0247148288973384,"4"
"37",29,572,110,612782,0,0,"KARNATAKA","Bangalore","VILLAGE","Hullegowdanahalli","Rural",305,1366,688,678,140,66,74,182,85,97,3,1,2,858,486,372,508,202,306,526,434,92,501,424,77,256,239,17,42,25,17,12,6,6,191,154,37,25,10,15,4,2,2,12,5,7,1,1,0,8,2,6,17,4,13,1,0,1,10,3,7,0,0,0,6,1,5,8,6,2,3,2,1,2,2,0,1,1,0,2,1,1,840,254,586,0.49933598937583,0.135431918008785,0.272327964860908,0.61493411420205,0.733528550512445,0.0332005312084993,0.0366032210834553,"4"
"38",29,572,110,612783,0,0,"KARNATAKA","Bangalore","VILLAGE","Byregowdanahalli","Rural",173,673,346,327,64,35,29,200,98,102,30,16,14,399,223,176,274,123,151,387,208,179,178,93,85,154,80,74,14,7,7,8,4,4,2,2,0,209,115,94,10,4,6,195,110,85,1,0,1,3,1,2,206,115,91,7,4,3,195,110,85,1,0,1,3,1,2,3,0,3,3,0,3,0,0,0,0,0,0,0,0,0,286,138,148,0.483039348710991,0.341753343239227,0.261515601783061,0.424962852897474,0.528974739970282,0.567164179104478,0.62109955423477,"3"
"39",29,572,110,612784,0,0,"KARNATAKA","Bangalore","VILLAGE","Venkatapura","Rural",40,172,88,84,20,13,7,33,19,14,3,2,1,115,65,50,57,23,34,68,54,14,68,54,14,24,22,2,16,12,4,1,0,1,27,20,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,34,70,0.473958333333333,0.209302325581395,0.290697674418605,0.604651162790698,0.790697674418605,0,0,"4"
"40",29,572,110,612785,0,0,"KARNATAKA","Bangalore","VILLAGE","Lakkenahalli","Rural",205,955,492,463,106,59,47,212,112,100,17,8,9,588,331,257,367,161,206,442,320,122,430,313,117,138,127,11,71,25,46,13,6,7,208,155,53,12,7,5,2,1,1,6,3,3,1,0,1,3,3,0,11,6,5,2,1,1,6,3,3,1,0,1,2,2,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,513,172,341,0.480678605089538,0.23979057591623,0.269109947643979,0.53717277486911,0.900523560209424,0.0226201696512724,0.025130890052356,"4"
"41",29,572,110,612786,0,0,"KARNATAKA","Bangalore","VILLAGE","Kenganahalli","Rural",91,487,252,235,41,18,23,90,46,44,0,0,0,335,198,137,152,54,98,242,158,84,204,134,70,127,79,48,44,26,18,0,0,0,33,29,4,38,24,14,4,1,3,20,10,10,1,0,1,13,13,0,32,18,14,4,1,3,20,10,10,1,0,1,7,7,0,6,6,0,0,0,0,0,0,0,0,0,0,6,6,0,245,94,151,0.488636363636364,0.184804928131417,0.281314168377823,0.503080082135524,0.837782340862423,0.143939393939394,0.15605749486653,"4"
"42",29,572,110,612787,0,0,"KARNATAKA","Bangalore","VILLAGE","Shivanapura","Rural",330,1372,681,691,163,87,76,641,318,323,9,4,5,878,479,399,494,202,292,825,412,413,823,410,413,126,63,63,528,236,292,15,6,9,154,105,49,2,2,0,1,1,0,1,1,0,0,0,0,0,0,0,2,2,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,547,269,278,0.499674267100977,0.473760932944606,0.290816326530612,0.39868804664723,1.1997084548105,0.00260586319218241,0.00291545189504373,"1"
"43",29,572,110,612788,0,0,"KARNATAKA","Bangalore","VILLAGE","Gowdahalli","Rural",143,586,309,277,67,34,33,50,27,23,6,2,4,386,218,168,200,91,109,201,181,20,194,176,18,49,45,4,0,0,0,2,0,2,143,131,12,7,5,2,3,2,1,0,0,0,1,0,1,3,3,0,7,5,2,3,2,1,0,0,0,1,0,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,385,128,257,0.474732006125574,0.0955631399317406,0.286689419795222,0.656996587030717,0.662116040955631,0.0214395099540582,0.0238907849829352,"4"
"44",29,572,110,612789,0,0,"KARNATAKA","Bangalore","VILLAGE","Harokyathanahalli","Rural",670,2513,1347,1166,299,171,128,545,291,254,53,26,27,1889,1081,808,624,266,358,1303,883,420,1079,795,284,135,112,23,79,40,39,36,32,4,829,611,218,224,88,136,48,3,45,8,1,7,2,1,1,166,83,83,215,83,132,48,3,45,8,1,7,2,1,1,157,78,79,9,5,4,0,0,0,0,0,0,0,0,0,9,5,4,1210,464,746,0.460170697012802,0.237962594508556,0.321528054118583,0.48149621965778,0.858734580183048,0.159317211948791,0.178272980501393,"4"
"45",29,572,110,612790,0,0,"KARNATAKA","Bangalore","VILLAGE","Narayanappana Palya","Rural",58,212,110,102,37,17,20,37,21,16,3,2,1,113,70,43,99,40,59,95,67,28,62,43,19,0,0,0,0,0,0,0,0,0,62,43,19,33,24,9,1,1,0,1,1,0,0,0,0,31,22,9,33,24,9,1,1,0,1,1,0,0,0,0,31,22,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,43,74,0.48995983935743,0.188679245283019,0.202830188679245,0.55188679245283,0.584905660377358,0.265060240963855,0.311320754716981,"3"
"46",29,572,110,612791,0,0,"KARNATAKA","Bangalore","VILLAGE","Madavara","Rural",2307,8742,4644,4098,1114,618,496,854,448,406,202,113,89,6324,3529,2795,2418,1115,1303,4398,3047,1351,4209,2938,1271,95,77,18,39,31,8,29,22,7,4046,2808,1238,189,109,80,10,7,3,2,2,0,1,1,0,176,99,77,161,93,68,9,7,2,2,2,0,1,1,0,149,83,66,28,16,12,1,0,1,0,0,0,0,0,0,27,16,11,4344,1597,2747,0.466112012987013,0.12079615648593,0.319720887668726,0.49691146190803,0.962937542896362,0.0383522727272727,0.0432395332875772,"4"
